,id_tweet,user,text,created_at,retweet_count,reply_count,like_count,quote_count
4648,1545481302614343681,Jessica,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 18:53:50+00:00,307,0,0,0
4649,1545481059491512320,suco de pilha,"pedi hot roll mas ele veio sem cream cheese e molho
entrei em contato xom o ifood e eles me deram reembolso kkkkkkkkk
comi de graça eba",2022-07-08 18:52:52+00:00,0,1,6,0
4650,1545480452487643136,gui !,"Acabei de pedir um cento de salgado no iFood. Se um dia fui triste, não lembro",2022-07-08 18:50:28+00:00,0,0,0,0
4651,1545480365665488896,Gukz,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 18:50:07+00:00,307,0,0,0
4652,1545480347827294208,leeh🖤,"Mano,não sei qual o critério do ifood pra mandar as entregas pros entregadores, mas hj minha entrega atrasou mais de 1 hora provavelmente pq o cara cadastrou moto no app mas chegou aqui de bicicleta",2022-07-08 18:50:03+00:00,0,1,0,0
4653,1545480203643805703,polo dognha,as farmácias cancelando meus pedidos de 50 sonhos de valsa pq eh mais barato do que comprar um saco. que ódio heim ifood!!,2022-07-08 18:49:28+00:00,0,0,2,0
4654,1545480168285913089,Dona Ramalho,"@is2zhan_ Eu sei cozinhar algumas coisas só,mas eu consigo desenrolar um pouco😼💪🏻
Qualquer coisa eu pago um ifood msm kkk",2022-07-08 18:49:20+00:00,0,0,1,0
4655,1545480153626820609,Conexão FLAlemanha,@BullshitDu @alelobrasil @iFood Vamo ver se é bão mesmo https://t.co/sm95lbuBf7,2022-07-08 18:49:16+00:00,0,1,2,0
4656,1545480095724445696,LUANA !,"Comprei um bolo de morango mt bom por 1 real, eu te amo ifood",2022-07-08 18:49:03+00:00,0,1,0,0
4657,1545480070109843458,Renan Jr,"RT @salu70220788: Não é comprado, logo não é Ifood https://t.co/ZplziiZMDH",2022-07-08 18:48:57+00:00,498,0,0,0
4658,1545480022789689344,thaís,"Descobri no ifood um lugar que só faz escondidinho, testei e aprovei 😌",2022-07-08 18:48:45+00:00,0,2,5,0
4659,1545479951377469446,Yô,"@JR_Trocoli @MengoFatos @Petkovic10 O Pitico iFood fez 1 de falta, não ganhou porra nenhuma e tinha viúva
Imagina o Pet hoje✌🏻",2022-07-08 18:48:28+00:00,0,0,3,0
4660,1545479939675283457,André viajando entre realidades Monteiro,minha empresa dando cartao p gastar no ifood e gympass passei maaaaaaaaal,2022-07-08 18:48:25+00:00,0,4,9,1
4661,1545479879436783616,Victor,Pedi um lanche de almoço no Ifood e a porra do lugar só abre às 18 mas estava como “atendendo” vou desmaiar de fome,2022-07-08 18:48:11+00:00,0,4,1,0
4662,1545479790106386432,isaᵏᵖ luv kyo • vegaspete,pedi bolo pelo ifood vou ficar no portão esperando pro motoboy não buzinar,2022-07-08 18:47:50+00:00,0,0,0,0
4663,1545479624771125250,"Jose, Matheus.","RT @danicristinasa: BIKE ROUBADA AGORA PELA MANHÃ NA QE12 GUARA 1. Quem ver da um salve, Gui usa a bike pra trampar de ifood. RTT amigo pra…",2022-07-08 18:47:10+00:00,51,0,0,0
4664,1545479071974424576,Diego,"Ifood deveria ter uma opção ""surpreenda-se"" onde ele sugere algum item aleatório de algum restaurante aleatório. Pq eu tô com fome e não faço a menor ideia do que quero comer",2022-07-08 18:44:59+00:00,0,1,4,0
4665,1545478767837167617,Isadora Arruda,"Eu acho incrível, quando tô em Pouso Alegre ganho 1 cupom no aiquefome ou ifood por semana, agora tô na minha cidade e recebo cupom a cada 2h por dia 🤡",2022-07-08 18:43:46+00:00,0,0,1,0
4666,1545478759238737921,suzy 🌴,"@iFood eu sinto que isso só pode ser uma provação divina, um teste de paciência sei la, pegadinha PORQUE NÃO PODE SER REAL UM NEGÓCIO DESSES MAS NUM É POSSÍVEL QUE NINGUÉM CONSEGUE RESOLVER ESSE INFERNO DE PROBLEMA EU TÔ NO MEU LIMITE EU VO FICA LELE DA CUCA https://t.co/AvGSzcGzUy",2022-07-08 18:43:44+00:00,0,0,0,0
4667,1545478615629963265,Kamy (Taylor's Version),paguei 23 reais em um açaí no Ifood por pura preguiça de descer a rua pra comprar https://t.co/ebhPfoANQj,2022-07-08 18:43:10+00:00,0,3,3,1
4668,1545478553042558977,velt,"Fiz um pedido no ifood e perguntaram: ""não quer ir buscar e economizar com a entrega?"" E pensei: ""certeza"". Agora estou com preguiça por esta sem energia por estar com fome, tendo que ir buscar a comida que poderia ter sido entregue. Choices.",2022-07-08 18:42:55+00:00,0,0,1,0
4669,1545478547095134208,𔘓 hayase,"ódio do restaurante que ficou enrolando 2 horas com o meu pedido no ifood pra dai cancelar
2 FUCKIN' HORAS",2022-07-08 18:42:53+00:00,0,0,2,0
4670,1545478395403853825,JG,Como pode uma empresa do tamanho do @iFood não ter um canal pro cliente reclamar de algo que pagou e não recebeu?? Pelamor que absurdo!,2022-07-08 18:42:17+00:00,0,0,1,0
4671,1545478080025841664,livs,"Dia de apresentação de resultados semestrais da firma. Expediente até 12h.
Apresentação de 1h30 no meet (pq sou H.O.) e vale ifood pra comemorar de casa!!!

Já já chega a sobremesa que minha sexta merece😍😍💜💜",2022-07-08 18:41:02+00:00,0,0,0,0
4672,1545477897590378498,Lia 🚩 |🌵🌪,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-08 18:40:19+00:00,1089,0,0,0
4673,1545477699044610048,Yg 🏌🏿,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 18:39:31+00:00,307,0,0,0
4674,1545477591313809411,Vênus Da'neer 🩸🕊️🗡️👛📖: eletric love,"@iFood, eu não recebo o pedido e não tenho nem como falar com ninguém,  é isso?",2022-07-08 18:39:06+00:00,0,0,0,0
4675,1545477537727406080,amanda chan⁷ VENDO INGRESSO COLDPLAY,@twiteradelpunk @iFood e aí @iFood como fica????,2022-07-08 18:38:53+00:00,0,0,1,0
4676,1545477473093181441,𝐩𝐞𝐝𝐫𝐨 𝐜𝐨𝐞𝐥𝐡𝐨,ifood recusou meu pedido e me reembolsou umas 3 vezes caras 💀,2022-07-08 18:38:37+00:00,0,0,2,0
4677,1545477468999618561,Gustavo Chagas,"@Eduardo_ifood @stoked182 @EduardoAllex @vinicius_calado 1º Saber me expressar e escrever bem não é ENGRAÇADO, eu aprendi assim; o ""ar de superioridade"" é projeção da sua insegurança, não tenho culpa.

2º Na minha opinião o clube não pode manchar sua imagem, nem se desgastar com a maioria de sua torcida por qualquer que seja o jogador.",2022-07-08 18:38:36+00:00,0,3,0,0
4678,1545477038538166272,💀,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 18:36:54+00:00,307,0,0,0
4679,1545477017327570945,𝐠𝐢𝐠𝐢,"@twiteradelpunk @iFood Só queria dizer ao @iFood que quando isso aconteceu comigo no  @RappiBrasil uma compra de mais de 300 reais eles devolveram sem mais perguntas, e eu tinha entregado o código também.",2022-07-08 18:36:49+00:00,3,1,371,0
4680,1545476674099335169,Larisss,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 18:35:27+00:00,307,0,0,0
4681,1545476656164397057,Imani Rulez! ♻️. 🩸 🌈,"RT @twiteradelpunk: R$113 pila pode não ser nada pra vocês, mas pra quem tá passando perrengue é a alimentação da semana.

O minimo que pod…",2022-07-08 18:35:23+00:00,20,0,0,0
4682,1545476553550827523,deputado alexandre xota,"Vim gastando com o gaguinho fazer uma entrega e a porra do ifood não para de tocar agora, to igual um doido indo pra cima e pra baixo com ele 😂😂😂😂😂",2022-07-08 18:34:58+00:00,0,0,2,1
4683,1545476526937968644,CK,@iFood nunca pensei que fosse me estressar tanto com aplicativo de comida minha nossa senhora,2022-07-08 18:34:52+00:00,0,0,0,0
4684,1545476496680255495,Pyetra Leal Pereira,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 18:34:45+00:00,307,0,0,0
4685,1545476350147960839,Geovani Gabizo,tudo que eu precisava pra hora era um gift card do ifood no valor de 30 reais,2022-07-08 18:34:10+00:00,0,0,2,0
4686,1545476297803055104,Luiz Felipe Torrent,@iFood vou fazer 1000 tweets reclamando até vocês resolverem o problema,2022-07-08 18:33:57+00:00,0,0,0,0
4687,1545476217796706306,tømás,@iFood tudoooooo ❤️,2022-07-08 18:33:38+00:00,0,0,0,0
4688,1545476026326720512,du.,Acho que o @iFood viu meu tweet https://t.co/xZPYtfuCv2,2022-07-08 18:32:52+00:00,0,1,2,0
4689,1545475719148568578,.,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-08 18:31:39+00:00,1089,0,0,0
4690,1545475439690399745,Thá,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-08 18:30:33+00:00,1089,0,0,0
4691,1545475408350646274,Guilherme Borges 💥,"Pra quem tá morto de fome, com pressa de mastigar algo  e vai usar o Ifood, simplesmente peçam MC, rápido pra kc7 mds",2022-07-08 18:30:25+00:00,0,0,2,0
4692,1545475047996923904,TaKaMoRi_Nyan,Alô @iFood cadê o respeito e consideração pelos clientes? Ainda mais uma senhora de idade?!! https://t.co/Bl99l9pyaY,2022-07-08 18:28:59+00:00,0,0,2,0
4693,1545474954728275971,paulo,@AlexanderRborn o ifood tomou um golpe duro agora,2022-07-08 18:28:37+00:00,0,0,0,0
4694,1545474936952819714,racacoonie,Uhuuu conclui a semana sem pedir iFood nenhum dia (estourei meus cartões e não tenho mais dinheiro,2022-07-08 18:28:33+00:00,0,0,1,0
4695,1545474705557176325,henrique,"Mn q isso , um Mcflurry no ifood 27 conto, 27 CONTO, mn... to indignada, q isso ifood, só queria um Mcflurry",2022-07-08 18:27:37+00:00,0,0,0,0
4696,1545474596681515008,mocoquers,"Fui pedir remédio pelo Ifood e agora estou com pena do entregador que vem de bike na minha casa. Porra, ele vai ter que subir um morrão.",2022-07-08 18:27:12+00:00,0,0,1,0
4697,1545473646617137155,Thay Silva,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 18:23:25+00:00,307,0,0,0
4698,1545473637163188224,andressa,"RT @twiteradelpunk: R$113 pila pode não ser nada pra vocês, mas pra quem tá passando perrengue é a alimentação da semana.

O minimo que pod…",2022-07-08 18:23:23+00:00,20,0,0,0
4699,1545473482540175362,hetero de ratanabá ツ,"@maddoxliterario @alelobrasil @iFood apenas 2l de refri com rum e 1l de milkshake no mesmo dia, nada demais",2022-07-08 18:22:46+00:00,0,0,0,0
4700,1545473473010614280,Lane 🌻,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 18:22:44+00:00,307,0,0,0
4701,1545473369541382151,Pinot Noir,@twiteradelpunk @bikedebigode @iFood @iFood que patifaria e essa? Resolvam o problema!,2022-07-08 18:22:19+00:00,0,0,6,0
4702,1545473365502459905,👑,Só queria ganhar um Ifood de presente que nem o guri do Registro 🥲,2022-07-08 18:22:18+00:00,0,0,0,0
4703,1545473272292196353,𝘨𝘭𝘦𝘯𝘯 ッ,"Estou grávida e a culpa é da @Eeirisz 

EU TO COM DESEJO DE BATATA RÚSTICA 

Cidade de merda nem tem ifood, ngm vende, e eu não quero fazer eu mesmo, pq vai da trabalho, aaaaaaaaa https://t.co/qqmyP5EjAK",2022-07-08 18:21:56+00:00,0,1,11,0
4704,1545473202671034368,Lu 🧡 @ Enstars Yume obsession era,e os cupons de desconto do ifood seguem fazendo tudo! 🤩 https://t.co/fOl31U9KXI,2022-07-08 18:21:39+00:00,0,1,7,0
4705,1545471661184622592,Débora Freitas,"Eu tento ser fitness, mas o iFood não colabora",2022-07-08 18:15:32+00:00,1,0,0,0
4706,1545471299610460160,du.,"@GustavoKozonoe @alelobrasil @iFood é nada, tomei de uma vez ontem, acabei logo antes de começar a partida, tava bom pra porra",2022-07-08 18:14:05+00:00,0,1,2,0
4707,1545470985759084544,gabriela,fraudaram meu cartão e o fdp do @ifood confirmou a compra mesmo vendo que o cadastro não é o meu,2022-07-08 18:12:51+00:00,0,0,0,0
4708,1545470983850672129,Gukz,@BullshitDu @alelobrasil @iFood TÁ PORRA KKKKKKKK. Deve der uma dor de barriga,2022-07-08 18:12:50+00:00,0,1,1,0
4709,1545470697769680898,nem juju,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 18:11:42+00:00,307,0,0,0
4710,1545470620271579136,Stephanie Zuma aaaaaaaaaaaaaaaaaaaaaaa,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 18:11:23+00:00,307,0,0,0
4711,1545470452151291904,passat branco sem documento,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 18:10:43+00:00,307,0,0,0
4712,1545470381028515852,Math,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 18:10:26+00:00,307,0,0,0
4713,1545470186345693184,Mikelly Cristina,"@GustavoKozonoe @alelobrasil @iFood simplesmente a melhor coisa que já inventaram, não vejo a hora do alelo arrumar pra eu pedir hoje dnv https://t.co/DxiULESbVU",2022-07-08 18:09:40+00:00,0,1,2,0
4714,1545470109841489920,U.u,"RT @danicristinasa: BIKE ROUBADA AGORA PELA MANHÃ NA QE12 GUARA 1. Quem ver da um salve, Gui usa a bike pra trampar de ifood. RTT amigo pra…",2022-07-08 18:09:22+00:00,51,0,0,0
4715,1545469915242586112,𝔻𝕒𝕪𝕒𝕟𝕒,"RT @70styls: oii pessoal, eu e meu namorado sofremos um acidente de moto em uma viagem, a moto era uma fonte de renda nossa, meu namorado f…",2022-07-08 18:08:35+00:00,1089,0,0,0
4716,1545469848406429705,dani.,"Caramba que moral, o menino do ifood veio entregar aqui em cima na nova Brasília, na porta de casa e ainda me gritou, como ele acertou não sei. Hahahaha 🍣🍱",2022-07-08 18:08:19+00:00,0,0,0,0
4717,1545469813505642499,Segue O Fluxo,"entrei no ifood pra comprar um docinho é somente 1 brigadeiro tá 10 reais, nem droga tem pra tá esse preço",2022-07-08 18:08:11+00:00,0,1,0,0
4718,1545469690067275777,Miguel Apollos,"@CEROLZERA Cerol, faz a boa do açaí no ifood?",2022-07-08 18:07:42+00:00,0,0,0,0
4719,1545469216140279813,onurb ✺,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 18:05:49+00:00,307,0,0,0
4720,1545469100738183169,Denise,@BullshitDu @alelobrasil @iFood Não tanko esse 1L de milkshake KKKKKKKKKKK,2022-07-08 18:05:21+00:00,0,1,2,0
4721,1545468690161876996,vic,Eu vou ter um surto se o @iFood não resolver meu problema https://t.co/7ChxTqXHcz,2022-07-08 18:03:43+00:00,0,1,0,0
4722,1545468515347472389,𝚓𝚞𝚋𝚜.,"@reginaphallangi Eu total faço a minha comida. Só vou no iFood se realmente for um dia corrido demais ou pra lanche. Pq não tem condição, rs",2022-07-08 18:03:02+00:00,0,0,0,0
4723,1545468100736327682,gdsc_,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 18:01:23+00:00,307,0,0,0
4724,1545467931185799169,maturana,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 18:00:42+00:00,307,0,0,0
4725,1545467786704683008,novinho 69,"tava vendo aqui, eu demorei dois meses pra ver q a moça do ifood mandou mensagem",2022-07-08 18:00:08+00:00,0,0,0,0
4726,1545467754442014723,Regininha ,fazendo aniversario esperando meu almoco do ifood inferno,2022-07-08 18:00:00+00:00,0,0,0,0
4727,1545467731461476352,S A M,"RT @monteir0_9: Pedi pizza no Ifood e acabei levando pica no cu.
O entregador deixou meu cu todo lambuzado 🤤
#Picasso #picanocu #PINTOAWARD…",2022-07-08 17:59:55+00:00,23,0,0,0
4728,1545467689447182337,math,"@aqueladenise Menina, Ifood tbm tem ciladas kkk

Tenho feito minha comida várias vezes por semana pq é cada 7 a 1!",2022-07-08 17:59:45+00:00,0,1,2,0
4729,1545467627920826369,tats 🍂 | first kill⚔️,Eu planejo até hoje eu i brenolho preparando a janta pq estávamos ocupado dms pra fazer almoço e a gente acabou comendo porcariaas no fim a gente desiste de fazer a janta e pede um Ifood e fica que nem duas moeba jogados no sofá comendo enquanto assite alguma coisa https://t.co/QLATCfOSBw,2022-07-08 17:59:30+00:00,0,0,0,0
4730,1545467620660580353,Holden Caulfield,ate queria lanchar mas tenho q guardar dinheiro p bancar ifood pra um rapaizinho ai,2022-07-08 17:59:28+00:00,0,0,2,2
4731,1545467465941094408,Idy 💎,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 17:58:51+00:00,307,0,0,0
4732,1545467269895028736,⇄ nós garotas,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 17:58:05+00:00,307,0,0,0
4733,1545467238018318336,Maccari,"@reginaphallangi Mas então, em geral são ótimos. Esse foi o primeiro que deu ruim. Eu não tenhop dado sorte com comida mas estou considerando iFood na jogada kkkkk",2022-07-08 17:57:57+00:00,0,1,1,0
4734,1545466918118760449,Thaís Félix ⚖️,"@geocaio @NaoInviabilize Eu peço comida no ifood deve ter evangélico, macumbeiro, anão, hetero, gay ,gente feia ,gente porca ... kkkkk todo mundo pegando na minha comida, então só rezar pra não ter veneno.",2022-07-08 17:56:41+00:00,0,0,0,0
4735,1545466765911662595,Thermite,eu colocando elas em mais anúncio q o ifood,2022-07-08 17:56:05+00:00,0,0,0,0
4736,1545466529814384642,strawberry girl 🍓,não façam pedidos no @iFood por que se der merda com seu perdido não tem suporte 🤡🤡🤡🤡🤡🤡,2022-07-08 17:55:08+00:00,0,0,0,0
4737,1545466212519477252,a mãe tá esgotada,"@iFood meu anjo. Meu almoço não chegou até agora, o restaurante não dá satisfações.
Quero o valor que paguei de volta. https://t.co/oV89enVKLw",2022-07-08 17:53:53+00:00,0,0,0,0
4738,1545466140423487489,Leozin fora de contexto,"RT @twiteradelpunk: É foda, @iFood 

Ela mandou foto na hora e abriu uma reclamação, mas esqueceu de tirar foto e deixar na galeria.

Vocês…",2022-07-08 17:53:35+00:00,18,0,0,0
4739,1545466123776364550,Marcos Faria,"RT @twiteradelpunk: R$113 pila pode não ser nada pra vocês, mas pra quem tá passando perrengue é a alimentação da semana.

O minimo que pod…",2022-07-08 17:53:31+00:00,20,0,0,0
4740,1545466073012748288,nana 🦥,"RT @twiteradelpunk: E não aceitou, inclusive, por recomendação do entregador, porque realmente não tava batendo.
Agora o @iFood não quer re…",2022-07-08 17:53:19+00:00,32,0,0,0
4741,1545466015638855680,Here's Johnny,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 17:53:06+00:00,307,0,0,0
4742,1545465938690166785,M.R.L.S.,"RT @twiteradelpunk: E não aceitou, inclusive, por recomendação do entregador, porque realmente não tava batendo.
Agora o @iFood não quer re…",2022-07-08 17:52:47+00:00,32,0,0,0
4743,1545465931639447558,🐙,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 17:52:46+00:00,307,0,0,0
4744,1545465851301748738,Mathias Bildhauer 🖖🏼,@punkfaerie_ @twiteradelpunk @iFood Cmg tb mas devolveram o valor em uma semana,2022-07-08 17:52:26+00:00,0,0,6,0
4745,1545465682778886144,Podscre,Só queria comprar o açaí por R$1 no ifood 😢,2022-07-08 17:51:46+00:00,0,0,1,0
4746,1545465348379578369,Paola Paschoalotto,@iFood PÉSSIMO SERVIÇO!  VCS SUMIRAM COM O $$$ QUE ESTACA NO APP ONTEM E NADA DE DEVOLVER OU RESPONDER NO APP. SERVIÇO PÉSSIMO E ESTOU COM FOME E NÃO POSSO USAR MEU DINHEIRO!,2022-07-08 17:50:27+00:00,0,0,0,0
4747,1545465300749111297,AAAAA BAAAALEIAA,um cafe shake é 24 reais no ifood mas que palhaçada!!!!!!,2022-07-08 17:50:15+00:00,0,1,1,0
4748,1545465091432349696,UniSad,@iFood ela é mesmo @iFood o amor da minha vida hihi 😊,2022-07-08 17:49:25+00:00,0,0,1,0
4749,1545464923970469889,Mila,"O produto mais caro do restaurante custa R$ 19,90, o valor do pedido mínimo é de R$ 20,00. Tá certo manter isso na plataforma @iFood ? Vou marcar aqui a presidente do Procon também pra ela dar uma olhadinha @claudiasilvano",2022-07-08 17:48:45+00:00,0,1,2,0
4750,1545464684974940161,má,@twiteradelpunk @iFood @iFood seu lixo,2022-07-08 17:47:48+00:00,0,0,1,0
4751,1545464671871827969,Sa 🌻,"@iFood serviço para  contatar vcs pelo aplicativo péssimo. Vcs sumiram com meu crédito em carteira, sem completar o pedido, não  respodem e eu com fome aqui... Não usem iFood! Quero meu $$$ de volta!",2022-07-08 17:47:45+00:00,0,0,0,0
4752,1545464617140461568,cerejinha bi,@marilimaeu Vai ter que trocar umas peças mas só semana que vem 🤡🤡😂😂😂 só no ifood agora,2022-07-08 17:47:32+00:00,0,1,1,0
4753,1545464381823193089,carølina 🕸️#savelegendsoftomorrow,"Pedido mínimo: R$20
Valor do item: R$19,89
Me ajuda a te ajudar @iFood",2022-07-08 17:46:36+00:00,0,0,1,0
4754,1545464215321862144,Hipoalergênico,Me faça um pix de 50 reais pra comprar um iFood e eu digo se esperava,2022-07-08 17:45:56+00:00,0,0,1,0
4755,1545464194853736449,Chel,Boa tarde senhor será qvc pode parar de falar alto de trabalho no celular aqui no restaurante eh deselegante e se eu quisesse ser perturbado tinha ido pedir um ifood na upa,2022-07-08 17:45:52+00:00,0,0,0,0
4756,1545463824660238336,fernanda 📖: uma segunda chance,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 17:44:23+00:00,307,0,0,0
4757,1545463480073035776,monica falula geller,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 17:43:01+00:00,307,0,0,0
4758,1545463459172827137,joao victor,@gischiavinato estou quase pedindo no ifood,2022-07-08 17:42:56+00:00,0,0,1,0
4759,1545463186597548035,sour,"hoje eu não trouxe almoço pro trabalho e teria que pedir algo no ifood

pois decidi que meu almoço vai ser um açaí

choices",2022-07-08 17:41:51+00:00,0,1,1,0
4760,1545463100689846273,Isabelli O. 🦋,"RT @twiteradelpunk: E não aceitou, inclusive, por recomendação do entregador, porque realmente não tava batendo.
Agora o @iFood não quer re…",2022-07-08 17:41:31+00:00,32,0,0,0
4761,1545462359401062403,Proibidão 🔞,"RT @twiteradelpunk: É foda, @iFood 

Ela mandou foto na hora e abriu uma reclamação, mas esqueceu de tirar foto e deixar na galeria.

Vocês…",2022-07-08 17:38:34+00:00,18,0,0,0
4762,1545462324928069637,Jhonnas birkheuer,"RT @twiteradelpunk: E não aceitou, inclusive, por recomendação do entregador, porque realmente não tava batendo.
Agora o @iFood não quer re…",2022-07-08 17:38:26+00:00,32,0,0,0
4763,1545462310596116483,beu ⭐️🚩,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 17:38:22+00:00,307,0,0,0
4764,1545462296599830531,ᵐᵃ.🎨,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 17:38:19+00:00,307,0,0,0
4765,1545461950485864451,Star Guardian DJ💫,"@briza_fidelis Amiga, tá faltando isso aqui 🤏🏽 para eu num entrar viu. Inclusive tem um ali que ofereceu um cartão para comprar no Ifood e na shein (não sei vc, mas eu achei tentador)",2022-07-08 17:36:56+00:00,0,1,0,0
4766,1545461894554828800,kali uchis em bangu,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 17:36:43+00:00,307,0,0,0
4767,1545461658729971713,Angel's Doces,ando percebendo q os preços no ifood tão ABSURDOS,2022-07-08 17:35:47+00:00,0,0,0,0
4768,1545461638773497856,Vick,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 17:35:42+00:00,307,0,0,0
4769,1545461634461728768,chefinha,@twiteradelpunk @iFood Bora @iFood resolve essa merda,2022-07-08 17:35:41+00:00,0,0,3,0
4770,1545461585518465024,Rafinha,"o doce na loja é 17. no ifood 25, tá de sacanagem ne",2022-07-08 17:35:29+00:00,0,1,0,0
4771,1545461568506417155,ana,"não trouxe almoço hoje, fiquei uma hora procurando algo no ifood e me rendi ao BK 🥺",2022-07-08 17:35:25+00:00,0,0,0,0
4772,1545461566245666819,Beatrizinha 🌈,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 17:35:25+00:00,307,0,0,0
4773,1545461247512018949,miss sugar pink ♡,"RT @monteir0_9: Pedi pizza no Ifood e acabei levando pica no cu.
O entregador deixou meu cu todo lambuzado 🤤
#Picasso #picanocu #PINTOAWARD…",2022-07-08 17:34:09+00:00,23,0,0,0
4774,1545461200212959234,Gerson Pinheiro Machado,Pra passar a hora vou fazer um bolo kkkkkkk e mais tarde sair pra comer que não aguento mais IFood 🤯🥵,2022-07-08 17:33:58+00:00,0,0,0,0
4775,1545461139819167744,brenda,"todo dia um 7x1 diferente do @iFood. hoje simplesmente descobri que minha conta está ✨suspensa✨ do nada, e o chat pra variar não funciona, imagina resolver",2022-07-08 17:33:43+00:00,0,0,1,0
4776,1545461093442658304,DilmAnta 🏳️‍🌈,"RT @twiteradelpunk: O @iFood não quer devolver o dinheiro da minha mãe!

Ela é uma senhora de 62 anos que aprendeu a fazer compra por app d…",2022-07-08 17:33:32+00:00,307,0,0,0
4777,1545461069862289409,🤴🏾 ᴼᶜᵗᵃ,"A comemoração da empresa pela dia do operador: 
Só o povo falando o mínimo ""obrigado"" e sorteio voucher ifood pra menos de um terço da operação
O povo ainda fica: ""foi lindo"" ""obg pela homenagem"" 
Não galera eu juro kkkkkkkkkkkkk https://t.co/2wBhTrl6EL",2022-07-08 17:33:26+00:00,0,2,9,0
