,user,user_id,text,created_at,retweet_count,reply_count,like_count,quote_count,class
3282,mariazinha,1182136048077418497,alguém poderia me explicar pq caralhos o mc tá fechado no ifood?,2022-04-13 22:45:21+00:00,0,0,0,1,neg
3290,Blablabla,875413608347422721,e como eu escolhe gastar meu dinheiro com roupas basicamente é inviável pedir ifood ou come fora,2022-04-13 22:42:08+00:00,0,0,0,0,neg
3294,dama,2302235642,preguiça de fazer janta hoje alô ifood manda um cupom,2022-04-13 22:41:26+00:00,0,0,1,0,neg
3297,Cupom de desconto | ofertas,1379193374436163586,krister quer um ovo de páscoa? eu só se for de sushi agora a noite ifood sushi 😮‍💨❤️,2022-04-13 22:39:57+00:00,0,0,1,0,neg
3302,Bia 🐆,1387888878984572930,promoção ifood comida por com frete grátis 🥰🥰🥰 pedido mínimo do restaurante de reais 😤😡,2022-04-13 22:37:41+00:00,0,1,5,0,neg
3310,1G0R,1111322000851718144,vou pedir alguma coisa no ifood,2022-04-13 22:35:59+00:00,0,0,0,0,neg
3312,Fuhr 🦧🐒🦍,732063496750403584,mandei vir um hambúrguer artesanal pelo ifood,2022-04-13 22:35:07+00:00,0,0,2,0,neg
3313,Ju ⭐,1469315227384692740,passo mal com os youtuber vendo que são empregado e não autonomo kkkkkkk a empresa youtube pensa igual qualquer empresa o empregado não é nada a não ser um numero a hora que eles quiserem eles tiram e foda se vocês são a mesma coisa que motoboy pro ifood rapaziada,2022-04-13 22:35:02+00:00,0,0,1,0,neg
3314,Ricota com brócolis,2943968746,meu ifood n tá funcionando acho que um sinal de deus pra mim n pedir porcaria kkkkkk,2022-04-13 22:34:58+00:00,0,0,0,0,neg
3320,SILVIO OSMAR,87805381,cada hora to com um desejo diferente prestes a gastar todo o meu dinheiro no ifood,2022-04-13 22:33:54+00:00,0,0,0,0,neg
3321,TickoFut10,1485885107990896640,vai me me escrever nos comentários que gostou e não vai pedir o seu chama lá bolo de pote ferreiro rocher apenas façam as suas encomendas pelo chat ou nos chamem no whats ifood cereja do bolo https t co uetgy yzth,2022-04-13 22:33:33+00:00,0,0,0,0,neg
3333,Lucas Domingos 🤫,1097547185128910848,@rafabastoo @gabrielalcs abri o ifood aqui e o governo precisa subsidiar o peixe urgentemente os preços tão altíssimos,2022-04-13 22:30:13+00:00,0,2,1,0,neg
3336,Clara com C de Clube Atlético Mineiro🏆🏆,1336814519247663105,esse ano não vai ter páscoa nem ovo nem bacalhau vou fazer um peixinho só pra mim e pedir um bolo de cenoura no ifood,2022-04-13 22:29:27+00:00,0,0,4,0,neg
3337,Gabriela,902699564377014274,o fim do uber eats foi o fim do delivery pq no ifood tudo custa um bilhão de reais porra,2022-04-13 22:29:13+00:00,0,0,0,0,neg
3339,BOT a fogo,1495317759101648896,ifood salvando minha quarta feira com cupom de reais,2022-04-13 22:27:37+00:00,0,1,1,0,neg
3340,Bruna,1488519458910003214,@brespajunior @jramossx @tonsdemim @euclides_crf já tiveram outras decisões parecidas com essa mas nunca teve pra um aplicativo de entrega é uma ação não do estado e sim de um grupo que faz esse tipo de ação de gratuita então acho difícil o ifood ganhar algo,2022-04-13 22:27:33+00:00,0,0,0,0,neg
3342,fer,1042256585542782981,nossa tem minutos que eu pedi comida e ainda não chegou que ifood tóxico,2022-04-13 22:26:42+00:00,0,0,0,0,neg
3345,felipadrão,187952507,as opções de talher do ifood são tipo não obrigado! sim quero acabar com o planeta destruir todos os ecossistemas ofender minorias e matar espécies em extinção,2022-04-13 22:26:04+00:00,0,1,13,2,neg
3346,mi,127650409,"hj pela ° noite seguida comendo lanche e açaí o entregador do ifood lançou um ""vc dnv wanessa""…",2022-04-13 22:25:31+00:00,0,0,1,0,neg
3348,Joca,922264011906977792,sei nem pq coloquei a aula pra rodar se ia ficar vendo as promoções do ifood agora a única coisa q sei de diabetes é q comprei um pão de mel por 🤡,2022-04-13 22:25:19+00:00,0,0,2,0,neg
3353,Dirce Valle,30109152,@bear_euu @pingw @explorandoanet eu tava dboa com ifood tem nem aqui onde eu moro mas isso isso é o basico meu nobre vô descobrir a cidade só pra abrir uma churrascaria 🤌,2022-04-13 22:23:52+00:00,0,1,0,0,neg
3355,single & fabulous?,44728229,@helemazevedo que povo chato falta de louça pra lavar geração ifood,2022-04-13 22:23:16+00:00,0,0,0,0,neg
3358,Luotzin_Frases,1458577969572728835,finalizei meu dia hoje tão cansada que não tô com energia nem pra ir fazer comida e não tem um restaurante no ifood que venda algo saudável o mal de cidade pequena,2022-04-13 22:22:36+00:00,0,0,0,0,neg
3361,dê-rrotada,3386256268,não pagaria ingresso caro pra ficar se beijando eu ficaria em casa mesmo vendo netflix é pediria um ifood #faleitoleve https t co vbhr d sgf,2022-04-13 22:21:37+00:00,0,0,0,0,neg
3364,Fael,1307330827701886978,#espnfcbr zinho é razoável vc não acreditar q jj repetiria até pq p lei das probabilidades muito fácil seria resultado diferente mas duvido q vcs na mesa apostassem q jj não faria bem melhor q domè ceni ifood ou ps !! este é o ponto da parte esclarecida da torcida !!!,2022-04-13 22:21:25+00:00,0,0,2,0,neg
3368,G,1490526790552539137,só quero os feriados pra dormir pedir lanche no ifood e transar não necessariamente nessa ordem,2022-04-13 22:19:50+00:00,2,0,3,0,neg
3371,mari hamerti,724276348332695552,pq o homi do ifood decidiu manda mensagem q chegou invés de interfonar????? corno,2022-04-13 22:17:27+00:00,0,0,1,1,neg
3377,surtadyan,64027425,comprei um pacote de cupons de reais no ifood mas to com uma politica de redução de gastos e então sto vendendo cada um deles mais informações tratar aqui mesmo,2022-04-13 22:14:37+00:00,0,0,0,0,neg
3379,Serena BomBom,3571307536,tem um lugar aqui q peço pelo ifood q gosto mtmtmt do lanche n cobra a entrega pq é basicamente do lado de casa mas n da pra ir lá pegar lanche pq n tem o treco la físico💔,2022-04-13 22:14:05+00:00,0,0,1,0,neg
3383,thaís marruá 🐆,45169314,não tem nada de vegetariano nesse ifood p r o e eu tô p morrer de fome,2022-04-13 22:13:10+00:00,0,0,0,0,neg
3384,D A R A 🔮,68224108,a empresa que eu trabalho liberou voucher no ifood pra gente encher o cú de chocolate nunca fui triste,2022-04-13 22:12:36+00:00,0,0,1,0,neg
3385,😶‍🌫️,2924683500,só o ifood pra me chamar de mozão pq fora isso,2022-04-13 22:12:13+00:00,0,0,0,0,neg
3389,bêbada cachorra,70711503,@luzisq @zedelivery não é? o @ifood deveria aprender e parar de vender cupom zezin zero defeitos ❤,2022-04-13 22:10:45+00:00,0,0,1,0,neg
3391,Cupom de desconto e promoções 2022,1504616669725011977,cupom de desconto ifood – use o código kyfrym vts e ganhe r em seu º pedido em supermercados e restaurantes https t co edgvdsl ip,2022-04-13 22:10:09+00:00,0,0,0,0,neg
3396,kaleo,435101446,pow queria um sanduba do kfc mas ele cobra o dobro no ifood aliás o ifood é mto pior do q era o uber eats quase nunca tem cupom decente e o uber rolava vários descontos,2022-04-13 22:08:43+00:00,0,0,0,0,neg
3400,juliet,1011311338231140352,graças a um cupom do ifood peguei ovos de páscoa pro kauã que dariam reais e paguei kkkkk 🙏🏼🙏🏼,2022-04-13 22:07:50+00:00,0,1,2,0,neg
3401,eduarda,2200109635,meu salário todo em ifood pq eu chego cansada demais pra pensar em cozinhar 🤡,2022-04-13 22:07:46+00:00,0,0,0,0,neg
3402,Programadeiro,398329558,minha mae chegou e eu nao comi pq esses putos atrasaram kkkkkkkk eu nunca mais peço nd no ifood dessa merda,2022-04-13 22:07:45+00:00,0,0,0,0,neg
3413,Awd do latim audire ❄︎,1450560918857920517,@jairmearrependi bem melhor que os cupons do ifood arranja outro bug e me avisa pra eu denunciar? eu não tenho adobe mas queria sabe,2022-04-13 22:03:45+00:00,0,0,8,0,neg
3418,uil,454235884,esse bgl de fazer janta é osso vou voltar a chamar o ifood 🤣,2022-04-13 22:01:55+00:00,0,1,1,0,neg
3421,Adriano,1336478665404796928,se o @ifood tivesse vergonha na cara já tinha viabilizado isso faz tempo https t co z edlxc v,2022-04-13 22:01:06+00:00,0,0,0,0,neg
3423,dudoka,1499087481949638657,balela o que vcs dizem ser super reajuste isto já deveria ter acontecido lá em com os altos aumentos dos combustíveis e manutenção do veículo isso aí não refresca nada ao entregadores mentirosos @ifood @tst_oficial @oitbrasil @mpt_sp @mpt https t co b xrfgaegv,2022-04-13 21:59:50+00:00,0,0,0,0,neg
3425,Geniosa ♏🦂,866115355055464448,eu kero usa cupom no ifood mas eu so posso pgar com dinheiro ai nn vai buceta dos inferno,2022-04-13 21:58:49+00:00,0,0,0,0,neg
3430,Guilherme Pires Proenca,1503581468060225537,odeio pedir ifood onde o estabelecimento não é rastreável,2022-04-13 21:55:12+00:00,0,0,0,0,neg
3431,mari,829343749490761728,quebrei o cartão para não gastar mais 😁 ifood aceitando cartão virtual 🥲,2022-04-13 21:54:40+00:00,0,0,0,0,neg
3438,𝚓𝚞𝚋𝚜.,1062676404024852482,@flamengariano vai pagar mi de euros? hahahahaha vocês são piores que o vereador dando mi no ifood,2022-04-13 21:50:05+00:00,0,0,0,0,neg
3440,Feminista Cristã,1416371022283091968,@simei @ifood eu tbm acho mais seguro pagar na entrega mas dessa vez o restaurante só aceitava pagamento pelo app 🤡 o suporte do @ifood praticamente não existe fiz uma busca no google e só o que tem é reclamação sobre isso absurdo demais!,2022-04-13 21:49:44+00:00,0,0,1,0,neg
3441,P2 Li6,1087791302396334084,@lilystw salada eu não peito mas tem tanta variedade mas no ifood só tem hambúrguer pizza e sushi ⚰️,2022-04-13 21:49:40+00:00,0,0,0,0,neg
3445,vih,254822431,xo vontade de gastar dinheiro com ifood xo,2022-04-13 21:47:28+00:00,0,0,1,0,neg
3448,Pê ¹⁸⁹⁵,1066492942423068672,@techlys uma startup é uma empresa que pode replicar e escalar seu negocio sem que a despesa cresça em proporção semelhante à venda se vc vende pão para aumentar a venda tem aumentar o insumo e mão de obra na mesma proporção se vc cria um ifood consegue atender ou cliente,2022-04-13 21:46:16+00:00,0,0,0,0,neg
3449,f€£!¶€,813715521187315712,@t cio kkkkkkkkkkkkkkkkk nao mas quis dizer tipo a pessoa ta com meu endereço logado no ifood dela vai pedir p ela e manda p mim sem querer ja fiz isso,2022-04-13 21:46:14+00:00,0,0,0,0,neg
3468,🏳🏳️‍🌈 Kênia GCamilo 🕊◻,3438374866,@zizoubrasileiro @naosomaisum @quebrandootabu os caras já tão projetando minerar bitcoin com energia solar aqui a galera forma em engeharia elétrica e tem que trabalhar de ifood pra se quiser pagar as contas a galera das artes se forma fica matando cachorro a grito por um papel no teatro um freela na música um job,2022-04-13 21:34:38+00:00,0,2,1,0,neg
3471,Maynara,1126810950,eh impressão minha ou o ifood tirou a opção de chat deles????? nem contato de telefone pra atendimento nem chat tao de parabéns tá uma bosta,2022-04-13 21:32:40+00:00,0,1,1,0,neg
3483,Rafa da M&M 🦋,1330671764255498241,saudade da minha casa saudade de um lanche no ifood saudade da minha televisão saudade de não ter hora pra dormir e muito menos acordar saudade de ficar só na minha paz com as minhas séries e o meu tédio 🥺🗣,2022-04-13 21:28:17+00:00,0,0,2,0,neg
3491,kn 愛,2823001211,mandei o ifood tomar no cu por causa q baniram minha conta das entregas injustamente e só hoje tão me dando uma segunda chance jkkk se dependesse disso pra sobreviver eu taria morto faz tempo,2022-04-13 21:22:17+00:00,0,0,0,0,neg
3497,ei pauloooooooooooo,1500808006291922944,eu abrindo o ifood e não aparecia nada de comida aí que eu venho me tocar que é pq tô em alto alegre e aq não tem ifood 🤡🤡🤡🤡,2022-04-13 21:18:54+00:00,0,0,1,0,neg
3498,Daniel Franca,1445125028782170116,prato principal e sobremesa no mesmo pedido???? chama o @dafspizzaria que fica tudo ok food #ifood #menudino #whatsapp📲 em mossoró https t co ufqpbjxbo,2022-04-13 21:18:02+00:00,0,0,0,0,neg
3500,★ 𝖛𝖊𝖗𝖙𝖎𝖓 ★,952810699,essa promoção de anos de @ifood grátis é verdade ou é só meme? https t co upsnwdff v,2022-04-13 21:15:51+00:00,0,0,0,0,neg
3502,Carol Mello,25501131,@dudu não sei aí em sp mas aqui no rio natural da terra é o nome do restaurante de comida pronta do hortifruit! fica dentro dos mercados inclusive é mais barato comprar pelo ifood do que comprar direto na loja! muita gente compra pelo ifood enquanto está fazendo compra e retira lá!,2022-04-13 21:14:51+00:00,0,0,1,0,neg
3503,Bruno Heitor,125865869,onça cancelada por não ser vegana ifood já declarou que não vai mais patrocinar a carne de capivara pra ela avon vai fazer um comercial sobre o empoderamento das capivaras e o ibama uma campanha com a hashtag #capivarasmerecemrespeito https t co wsle snxn,2022-04-13 21:14:03+00:00,0,0,1,0,neg
3512,curinga,1440981204,@yurestephangc foda da rappi é q tá igual ifood né só android né e como se tu tiver ctt dessa parada da ol aí me chama na dm q te mando meu numero e tu me passa pelo zap,2022-04-13 21:09:40+00:00,0,0,1,0,neg
3523,badlary,1127394955893399557,é mt comparação de vida do quanto que as pessoas conseguem produzir num dia se falar em qnt dinheiro elas tem então…sigo uma mona que todo dia tem ifood na casa dela e eu economizando dinheiro pra comprar feira e oro pra sobre alguma coisa,2022-04-13 21:05:46+00:00,0,1,3,0,neg
3527,Juu,789182095436283905,saudades do meu ifood de “graça” minha vida era melhor,2022-04-13 21:04:49+00:00,0,1,0,0,neg
3530,Rafael Leandro 8️⃣,138297692,@viniciusc na real foi ifood card mas um palhaço apareceu na reunião comendo e eu não sou obrigado a passar vontade kkkkkkk,2022-04-13 21:03:40+00:00,0,0,2,0,neg
3531,Amanda Nunes,1453790426276802566,@ifood hoje estou tão triste podia rolar uma promoção de pelo menos assim eu ia ficar feliz comprando lanche❤,2022-04-13 21:03:36+00:00,0,0,0,0,neg
3535,nanda 🧜🏽‍♀️,758751753252724736,eu nunca vou perdoar o ifood por tirarem os cupons de e colocarem cupom de %… sem contar que nunca mais veio cupons no precinho tudo reais véi!,2022-04-13 21:02:38+00:00,0,0,0,0,neg
3539,Marcio Jr,1450265893162864644,@jonassmarques lembrei de vc ontem fiz um pedido no ifood não entregaram e o ifood deu o pedido como encerrado hj vou ligar no tal lugar e fazer um xabuzinho e senão resolver ambos vão pro reclame aqui,2022-04-13 21:01:43+00:00,0,1,0,0,neg
3542,Luana ♎️,709348247,@ifood mool marola nós pede um bgl vem faltando nós quer reclamar n tem jeito nenhum manda msg no tt e os cara se faz,2022-04-13 21:00:52+00:00,0,0,0,0,neg
3547,Jado,2945490827,fiz o pedido no ifood ontem h da noite está meio atrasado já que até agora não chegou,2022-04-13 20:58:53+00:00,0,1,0,0,neg
3548,Natacha,1264661784679665664,acabei de pedir um lanche no ifood que deu reais deve ser uma porcaria,2022-04-13 20:58:42+00:00,0,2,1,0,neg
3557,Diego Lopez 🏴,1192238671224811522,@lopesnato @ifood eu nem deveria ter esse trabalho se o próprio ifood fizesse o dele direito mas tentei sim e parece q não é tão simples https t co edjflqhoc,2022-04-13 20:55:08+00:00,0,0,1,0,neg
3558,Eduarda,1433572152616357888,@ifood seria legal disponibilizar um cupom específico que todos podem usar né? não só algumas regiões tô vendo vários comentários falando que não tem na sua região aqui por exemplo também não tem assim fica chato né?,2022-04-13 20:54:46+00:00,0,0,2,0,neg
3562,may,1469043866481434628,sempre encomendo açai no mesmo lugar no ifood direto ne ai eu tava esperando uma hora ou oitra promoção de cliente frequente mas na real aumentaram os preço das coisa que eu sempre pedia https t co sjhjydvucf,2022-04-13 20:53:37+00:00,0,1,0,0,neg
3563,Mário V.,706490351234760705,tava pensando em pedir algo no @ifood mas desisti lanches caros e vários lugares cobrando mais de reais pra entregar inviabiliza o uso dos cupons o fim do uber eats foi péssimo pros consumidores,2022-04-13 20:53:35+00:00,0,0,1,0,neg
3567,junin,1462497452779520003,@lebi @couveverdinha eu sou do interior aqui não vende cachorro quente com esses negócio não nem ifood funciona aqui direito como se uma coisa tivesse haver com a outra,2022-04-13 20:52:29+00:00,0,0,0,0,neg
3569,Raquel Dos Santos,1438222037718380544,@ifood aqui não tá kkk ifood pelo amor de deus para de mistério não somos a turma do scoobydoo não da logo pra todo mundo poxa 🤗,2022-04-13 20:52:01+00:00,0,0,0,0,neg
3575,Mandaa',108487640,@ifood tbm não achei nada alguém achou?,2022-04-13 20:50:39+00:00,0,0,1,0,neg
3577,Tralha😎✌ trem caro du centro😎🥋😅🚩,992402229779943424,@ifood pooow moool sacanagem já n eh a primeira vez pedi um lanche veio faltando um sanduíche tento tento mandar msg no app n consigo aki mando msg na dm nada nada meu dinheiro achei no lixo neh show,2022-04-13 20:50:36+00:00,0,0,0,0,neg
3578,simeithander.tsx,32421968,@emillyleao @ifood por essas q coloco tudo pra pagar na entrega com o cartão ja escutei gente demais falando q pagou e n recebeu o lanche e que justamente o suporte do @ifood é um dos piores q existe,2022-04-13 20:50:23+00:00,0,1,1,0,neg
3581,Bianca Pereira,854242384170938369,@ifood alguém achou esse cupom?,2022-04-13 20:49:32+00:00,0,0,0,0,neg
3582,João Pedro,954150564044079104,@ifood quem achar me avisa porque eu não vi foi nada!,2022-04-13 20:49:14+00:00,0,1,1,0,neg
3584,タイサ 🌈⃤,1350210408242671617,antes de casar converse sobre enfiar o dedo no cu caldo do miojo bebidas de origens duvidosas odiar bolsonaro gastar todo dinheiro c ifood condições físicas dos joelhos coluna e principalmente se a pessoa ainda te amaria se vc fosse uma minhoca apenas amor n é o suficiente,2022-04-13 20:49:08+00:00,0,0,3,0,neg
3591,Julianaaaaaa⁷,3080569569,o morista do ifood quer que eu vá para o bairro de baixo pegue minhas compras e suba andando as escadas ???? como assim eu pago mais caro taxa de entrega o mínimo é entregar na minha rua @ifood indo de mal a pior,2022-04-13 20:47:11+00:00,0,1,0,0,neg
3592,Cansadita,868238326532378624,@maebarraqueira trocaram meu cu de lugar!! olheee… ódios! pelo menos o @ifood devolveu meu dinheiro mas a raiva que eu passei não tem preço não,2022-04-13 20:47:05+00:00,0,0,0,0,neg
3593,barbie marley,1681447262,eu simplesmente odeio as taxas de entrega do ifood,2022-04-13 20:47:04+00:00,0,0,3,0,neg
3596,gavrigesley,377501703,@xanderrson amigo se vc visse o quanto tem na minha conta esse mês vc taria mandando um ifood aqui pra casa agora juro,2022-04-13 20:45:21+00:00,0,1,1,0,neg
3597,Emi,237437419,fiz um pedido no @ifood com pagamento pelo app foi descontado no meu cartão mas no status do pedido diz que está aguardando o pagamento via pix 🤡 o pior é que é praticamente impossível entrar em contato com o suporte paguei e fiquei sem lanche valeu @ifood 🤡,2022-04-13 20:45:03+00:00,0,1,2,0,neg
3607,lo,869715248898609152,ifood cm essas promoções de do mc donalts e ragazzo todo dia leva meu salário todo kkkkkk,2022-04-13 20:42:21+00:00,0,0,0,0,neg
3608,pipir,568517229,@weslleystampini mulher fui comprar um no ifood tomei um susto q mundo é esse,2022-04-13 20:42:00+00:00,0,1,0,0,neg
3612,Expresso222,1284630886835781633,fiz um pedido no @ifood no domingo que era pra ser entregue ao e não foi tentei cancelar por tudo e nada no app mostra que foi entregue às e não foi o @ifood não respondeu a minha solicitação no app e não consegui contatar via e mail que atendimento lixo!!!!,2022-04-13 20:38:15+00:00,0,0,4,0,neg
3615,RTF_Meneses,2550330501,fiquei min conversando com o mlk pra ver se eu ou ele pagava o ifood aq na escola o pedido veio errado e ngm precisou pagar 👍,2022-04-13 20:36:50+00:00,0,0,2,0,neg
3619,Xocolate Magalhaes🍫👑,1349750425499656192,eu tava louca por um sushizinnn porém não queria gastar aí do nada ganho em ifood do serviço sério eu amo uma empresa 🥺🤏🏽,2022-04-13 20:35:32+00:00,0,0,0,0,neg
3622,@Rosakinhos,1271143486788640774,@isismariano @_omauro vish vê com ifood então deve ter dado algum erro,2022-04-13 20:34:42+00:00,0,0,1,0,neg
3629,Gabrielle,1117573676805906433,a tristeza de não ter ngm pra fazer uma sopinha pra mim ter que pedir no ifood pq eu não tenho a mínima condição de fazer,2022-04-13 20:31:22+00:00,0,0,0,0,neg
3632,Simone DONA FLORIDA🌻🌻!!!⭐,84977098,quanta dor de cabeça o @ifood tem me dado nas últimas semanas q isso,2022-04-13 20:29:48+00:00,0,0,0,0,neg
3636,Fernando Matos #Lula13,14572728,@sabichonice o baratissimo eu não sei peço pelo ifood e sempre escolho frango com cream cheese,2022-04-13 20:28:14+00:00,0,1,0,0,neg
3640,ramona  carneiro,607809336,gente eu fui pedir um sorvete pelo ifood e eu nao percebi q eu peguei o grande ao invés do pequeno agr vai ter sorvete pra mim pelo resto da semanakkkkkkkkkkkkk,2022-04-13 20:26:47+00:00,0,0,1,0,neg
3641,angel.,880474787621023748,indo pedir ifood pq eu mereço,2022-04-13 20:26:18+00:00,0,0,1,0,neg
3645,𝚀𝚞𝚒𝚗𝚑𝚘𝚜🫧,2882674451,ficar horas procurando comida no ifood e no fim comer uma fruta tá tudo caro ou eu sou saudável?,2022-04-13 20:22:45+00:00,0,2,1,0,neg
3646,Felipe Tazzo - Leia O BOTÃO VERMELHO,172871407,falam tanto que me amam mas na hora de pedir um ifood pra mim ninguém quer hm,2022-04-13 20:22:42+00:00,0,1,1,0,neg
3647,Cooler Kaito,58666895,hj no trabalho ganhei um ovo sonho de valsa e cupom de reais do ifood 🤧🤧,2022-04-13 20:22:40+00:00,0,1,3,0,neg
3652,Catherine Falcony,1037625103,não que eu esteja merecendo mas vou pedir ifood,2022-04-13 20:21:23+00:00,0,0,1,0,neg
3654,ramiro,80095865,@isasuavx porra fiquei com ódio eu nem comi direito 💀 só não deu p reportar pro ifood pq fui fazer isso dps de mexer na quentinha e lá pedem uma foto,2022-04-13 20:20:50+00:00,0,0,0,0,neg
3668,curinga,1440981204,alguém com conta de ifood liberada aí? pra eu poder rodar o meu n libera de jeito nenhum já tem anos e nada 😔,2022-04-13 20:14:46+00:00,0,2,0,0,neg
3671,Eduardo,1411329887927943168,@tuttici nos jogos só tem cara com nome de mina pedindo skin e aqui no fake só barbado com perfil de mina pedindo ifood slk,2022-04-13 20:14:22+00:00,0,1,0,0,neg
3677,M. Alice,976168866501070848,nao tem nada pra comer em casa e as comida no ifood tudo cara meu deus eu odeio ser pobre,2022-04-13 20:12:45+00:00,0,0,0,0,neg
3679,I'M Henrique,1343486813466468352,@lorenzzzout esses dias abri o ifood cliquei no subway achando que seria barato e acabou que pedi no bk pagando menos doq pagaria no subway,2022-04-13 20:12:24+00:00,0,1,0,0,neg
3681,Declan Reversi,277022215,gastar no ifood cura a tristeza? não! porém mata a fome,2022-04-13 20:12:06+00:00,0,0,0,0,neg
3689,G****** B******,97214750,@raquelbromao pois mande o endereço hahahaha ou eu mando vale no ifood né,2022-04-13 20:09:48+00:00,0,0,1,0,neg
3714,Lunar no seu Multiverso,1091086305650450439,como pode a fatura do cartão que eu fiz só pra ganhar um cupom do ifood estar em quase k https t co kvkdaueocr,2022-04-13 20:01:52+00:00,0,0,2,0,neg
3716,jose ribeiro,1511411068500860933,@ursinhogu 🤣🤣🤣🤣 eu achei tendência é tipo uma versão mais explícita das mensagens do ifood q tbem são meio apelativas kkkkk o engraçado é eles te chamando de passivona na cara dura kkkk,2022-04-13 20:01:39+00:00,0,0,0,0,neg
3721,Nadia Maria Dourado,1138126886142431233,to ha uns minutos no ifood decidindo se gasto mesmo dinheiro c lanche,2022-04-13 20:00:31+00:00,0,2,4,0,neg
3735,will smilse 🎒,1115833699,@rvgrapha @ifood @redbullbr eu tenho uma crítica agora é mole voltar com o hype né?! nas vacas magras tu desapareceu do efootball agora é gh easy,2022-04-13 19:57:50+00:00,0,0,0,0,neg
3750,✿ gio tá cansada,1354861249331417099,fui fazer um pedido já delikata e o ifood deu loja fechada 🥺🥺😭😭😭 que inferno,2022-04-13 19:49:48+00:00,0,0,0,0,neg
3753,renata,750209526926901248,"postei um negócio no insta sobre ""o que não falar para uma recém mãe"" e tá dando tanta polêmica kkkkk mas gente é o básico do básico não? a mulher já tá lascada física e psicologicamente o suficiente pra vc vir com seus palpites quer fazer algo legal? manda um ifood!",2022-04-13 19:48:05+00:00,0,1,1,0,neg
3757,ทατy,1242515042572079104,pedi no ifood um litro de açaí e um churros só pq tava com cupom de desconto n sei o que quero da vida,2022-04-13 19:47:04+00:00,0,2,3,0,neg
3761,L ⃝⃒⃤,1002210111602003968,mds @ifood vocês são péssimos pelo app,2022-04-13 19:45:10+00:00,0,0,0,0,neg
3765,Raff_SCCP1910⚫⚪,1308574322773155840,@ifood @ifood preciso de reembolso em um pedido mas não consigo entrar em contato com a loja conseguem me ajudar?,2022-04-13 19:41:59+00:00,0,0,0,0,neg
3767,ᴡᴀɢɴᴇʀ,887509816905789441,@rafaelbboa óbvio qualquer um que questionasse o fica em casa era chamado de negacionista e terraplanista um monte de gente responsável por colocar comida na mesa de sua família sendo diariamente tirado pra palhaço por um bando de inútil com ifood ilimitado,2022-04-13 19:41:30+00:00,0,0,1,0,neg
3790,julian da silva lins,2800287676,a serenidade no olhar de quem experimentou os #inacreditaveisoutback 😌 mionzera já aprovou as novidades com camarãozola maionese trufadinha e o brabíssimo oreo®️ thunder não perde tempo e corre pro outback ou pro ifood e garantir os seus 🏃 https t co k xpyhk lk,2022-04-13 19:34:55+00:00,0,1,6,0,neg
3803,M.Fernanda 🚩 ❤ 🚩,943285605957500928,"@ortopetista minha avó câncer terminal ainda mt ativa fizeram os sinais vitais e viram que ela estava com glicose"" em vez de correr atrás de um soro glicosado a enfermeira desceu para pegar o ifood dela entrou em coma hipoglicêmico morreu dias depois enfim a negligência médica",2022-04-13 19:31:40+00:00,1,4,67,1,neg
3811,EducaMídia,1113806721569439744,fiquei assim me perguntando como ifood e uma corrida de uber deu reais no fim do mês https t co gomdkj hr,2022-04-13 19:30:58+00:00,0,0,2,0,neg
3813,Lfcˢˢᶜᶜᵖ🦅☘️⚜,964178171158548480,eu sei q não e certo pedir ifood no escamer mas tudo q é de graça e mai gostoso kkkkkkkkkkkkkk,2022-04-13 19:30:45+00:00,0,0,2,1,neg
3823,Luke Bäck,387286392,rt @sukitabr já faz alguns dias mas não consigo parar de pensar que o ifood pagou pra falar mal do próprio trabalhador,2022-04-13 19:29:35+00:00,1365,0,0,0,neg
3827,Ivan junior,3566966122,ando tão estressada que quando alguém me sacaneia no ifood tenho vontade de me vestir sair da minha casa e ir até o restaurante mercado bater boca ao vivo https t co ctzva xqxw,2022-04-13 19:28:00+00:00,0,0,2,0,neg
3833,alex :(,1244395058943668224,@tafarelor desse jeito ifood hj só peço se for promo ou se for a última opção mesmo,2022-04-13 19:26:01+00:00,0,0,0,0,neg
3838,L$.,4611385817,meu irmão faleceu eu tô muito triste e tô triste não só por isso é pelo descaso q o ifood trata os clientes aliás nem tratar eles tratam pq não respondem as mensagens enfim não comprarei mais nesta espelunca,2022-04-13 19:23:13+00:00,0,0,0,0,neg
3840,vito,186459894,ifood tóxico não manda cupom pra milkshake num calor desses,2022-04-13 19:17:59+00:00,0,1,2,0,neg
3847,⚖️ - 🎲,754752717046812672,qual foi @mcdonalds_br ta valendo cancelar o pedido no @ifood só porque falta minutos pra encerrar o expediente?,2022-04-13 19:14:10+00:00,0,2,0,0,neg
3849,bianta,606806673,pelo ifood passar de r nunca vou entender como isso aconteceu https t co m uaqhpx,2022-04-13 19:10:57+00:00,0,0,0,0,neg
3858,SilvaFeira,344891132,"@badboicomuna @ronaldrios chegou aqui mais um funcionário do ifood pra tentar desmobilizar a luta dos entregadores qual agência tá te bancando irmão? vão tentar ""matar o galo"" de novo agora que explanaram o esquema de vocês?",2022-04-13 19:07:47+00:00,0,0,14,0,neg
3859,Julianaaaaaa⁷,3080569569,tenho que esperar o cara do ifood chegar com as comprar pra depois ir no final de linha comprar mais coisa 🤡,2022-04-13 19:07:37+00:00,0,0,0,0,neg
3861,Naah,1261343401871638531,passei h no ifood pra no final não comprar nada https t co tdetkluii,2022-04-13 19:07:25+00:00,0,3,0,0,neg
