,user,user_id,text,created_at,retweet_count,reply_count,like_count,quote_count,class
3217,lanna⁷ 🍺 JIMIN OST,438817213,sai do trabalho puta na expectativa de um drink para acalmar meus demônios realidade em casa já de moletom esperando o meu pedido do ifood chegar indicação de filminhos please???,2022-04-13 23:10:50+00:00,0,0,0,0,pos
3222,Basquiat da nova mídia,1073584272307576832,@mizaelizidoro @ifood pode ser eu https t co smwkab aee,2022-04-13 23:09:12+00:00,0,0,0,0,pos
3224,FeliPython🐍 Vacinado 3/3💉🐊Ele/He/Elle #Lula2022,45474716,esse entregadores do ifood são um delícia hein caruaru? haha,2022-04-13 23:08:57+00:00,0,1,13,0,pos
3225,respect trans people or die,322890671,rt @rokiferr galo de luta é o lider do movimento dos motoboys que foram massacrados pelo ifood que a agencia publica revelou esses dias …,2022-04-13 23:08:42+00:00,1,0,0,0,pos
3229,Eder  Vando Lucena,3154125186,quem diria que ifood ia dar reais,2022-04-13 23:06:10+00:00,0,0,0,0,pos
3235,the worst person in the world,68192767,tô bem deboas quanto a me relacionar mas hoje em específico eu queria tá pedindo a comidinha preferida dela no ifood pra nois assistir besteira junto,2022-04-13 23:04:55+00:00,1,0,4,0,pos
3237,Fernanda Rodrigues,377061633,esse calor todo pedi um açaí não é mesmo!? 🥵💜 faça seu pedido atendemos via delivery pelos app ifood bigou e whatsapp 🛵🥰 em muriaé https t co hysfujupbg,2022-04-13 23:03:38+00:00,0,0,0,0,pos
3238,☭ Bolivariando a Pátria Grande ✪,1335294980106178561,@los_jotinha mais conhecido com ifood,2022-04-13 23:03:30+00:00,0,0,0,0,pos
3240,Cupom de desconto | ofertas,1379193374436163586,lembrando aqui do post que o @frituraevida fez reclamando da coxinha de reais e eu automaticamente lembro como as coisas no ifood tão caras também vários lugares com hamburguer a reais ou mais e não tem mais uma promoção interessante sequer,2022-04-13 23:02:58+00:00,0,0,0,0,pos
3242,gatti,1298758449233367040,tá passando pela minha cabeça pedir um vinho no ifood,2022-04-13 23:02:29+00:00,0,0,1,0,pos
3243,regina phalange,1385585013434064899,giro de notícias ifood perseguição a trabalhadores novo aumento da inflação e sindicato amazon https t co vso hsq pi,2022-04-13 23:02:10+00:00,0,0,0,0,pos
3245,Palutena 🚩♀️♑️💖🫂,742839966892478464,cupom de desconto cornershop by uber faça suas compras de mercado sem sair de casa com as primeiras entregas grátis! se cadastre pelo nosso link e aproveite os descontos exclusivos! https t co xilq vvc #uber #ubereats #ifood #mercado #rappi https t co obr zvxlsu,2022-04-13 23:01:02+00:00,0,0,0,0,pos
3246,"bonita, competente e deprimida",14620319,ifood está sendo investigado pela cpi da câmara municipal de sp e também pelo ministério público do trabalho a partir de uma representação feita pelo nosso mandato é criminoso o uso de campanhas online por parte da empresa para desmobilizar os entregadores,2022-04-13 23:01:00+00:00,40,3,342,1,pos
3250,ali eel 🐌,3005789925,@leoloook @redfuryan @evelynmackus @pedrovavacs você tinha emprego por causa da era lula que facilitou a industria pra criar empregos hoje em dia ou você trabalha como uber ou ifood ou sofre pra arrumar emprego o país começou a quebrar quando temer entrou depois do golpe admita que você acreditou na facada falsa,2022-04-13 23:00:24+00:00,0,1,0,0,pos
3251,Sor Rata de Callejón,308218860,como estou fazendo o projeto aqui pedi um ifood as h e quando foi h o pedido saiu pra entrega uau,2022-04-13 23:00:03+00:00,0,1,1,0,pos
3252,piranha,1335298603825455104,sdda comidas diferentes de fortaleza sdds merma coisa de sempre no ifood da minha cidade chega fico triste 😢,2022-04-13 23:00:01+00:00,0,0,0,0,pos
3254,Leonardo Oliveira,1441184720495075331,@aklla_ @malborogolden @_omauro “pra gringo é mais caro” versão ifood,2022-04-13 22:59:08+00:00,0,0,14,0,pos
3256,2berto,1211687073914114048,@natis_rocha @ifood @bancointer algoritmo zoado setores que não se comunicam ou não ligam em irritar mesmo? eis a questão,2022-04-13 22:58:07+00:00,0,1,0,0,pos
3257,Dérick,4852128549,é patrocínio da ifood?,2022-04-13 22:57:28+00:00,0,1,16,0,pos
3260,𝔹ℝ 𝕤𝕖𝕞 𝕔𝕒𝕞𝕚𝕤𝕒 🐶,2409378081,olha só essa promo do ifood! são r por mês por um ano pra pedir no app bora concorrer? https t co lsxadfkr d,2022-04-13 22:55:48+00:00,0,0,0,0,pos
3261,Natália,1082343218237325314,quase reinstalando o ifood alguém me ajude,2022-04-13 22:55:23+00:00,0,0,1,0,pos
3263,Cleilson Cesar,1435811936352997381,pra hoje temos copos da felicidade sabores bombom no pote uva e morango brownie supreme crems leites brownie morangos e brigadeiro cremoso salada de frutas e ml chama no whatsapp estamos no ifood custa da rt pra ajudar a colega 😉 https t co u afuuavw,2022-04-13 22:55:02+00:00,2,0,2,0,pos
3264,Bia Menezes,1020526488,nenhuma amizade verdadeira pra pagar um ifood 🥲,2022-04-13 22:54:56+00:00,0,1,0,0,pos
3267,felipe 🧜‍♀️,1038579411593973760,@anacipolla tá tendo material de construção no ifood? tô precisando,2022-04-13 22:54:14+00:00,0,1,1,0,pos
3268,vics,3369648839,rt @rvgrapha simplesmente preparar dias da sua vida esperando o joguinho só quem ama essa poha de jogo está ligado as lokuras que faz…,2022-04-13 22:54:00+00:00,1,0,0,0,pos
3272,LHC #Lula2022🚩🚩🚩,1190457506381860864,o preço das comidas no ifood irmãs… https t co y wnj du,2022-04-13 22:52:18+00:00,0,0,1,0,pos
3273,Lkneeo,880851206364594176,mano que cagada fiz agr tava no ifood vendo o lanche q ia comprar qnd sair da faculdade ai ke distrai e fiz o pedido sorte q consegui cancelar pq da última vez eu tive um problemão pra cancelar 🤡🤡,2022-04-13 22:52:05+00:00,0,0,0,0,pos
3276,BBB CHOQUE DO #bbb22,2186869160,@bulletlol fui buscar meu ifood e a alça da minha blusa caiu 🥲,2022-04-13 22:51:43+00:00,0,1,1,0,pos
3278,Juliana Athayde,294827000,@lealprg amigo é razoável vc não acreditar q jj repetiria o feito de até pq p lei das probabilidades muito fácil seria saldo diferente !! mas repetir não é o ponto; e sim q jj ou qq outro entre os melhores técnicos do mundo faria bem melhor q domè ceni ifood ou ps !!! srn,2022-04-13 22:49:59+00:00,0,0,0,0,pos
3283,an yujin bar,704438644782854144,eh mt mais vantajoso pedir delivery no site do proprio restaurante ou no whatsapp pq no ifood eh tudo sempre mais caro,2022-04-13 22:44:53+00:00,0,0,0,0,pos
3285,Neymardasinuca,995782748521590785,rt @obrindependente cpi dos apps visita sede do ifood em sp; conar abre apuração https t co lnf plmagk,2022-04-13 22:43:48+00:00,2,0,0,0,pos
3286,ؘ,808965358191251456,eu acho engraçado que eu peço comida no ifood e no mesmo instante me arrependo,2022-04-13 22:43:46+00:00,0,0,1,0,pos
3287,gatinha comunista ⚢ ☭🧣,1149414109831716867,eu e rebecca há h morrendo de fome esperando nosso sushi becca entra no ifood p ver se ta chegando e a gnt n tinha clicado em confirmar pedido,2022-04-13 22:43:20+00:00,0,0,0,0,pos
3288,DF|Disable ,57997281,tem semana que como mais no ifood do que vou pra academia,2022-04-13 22:42:35+00:00,0,0,0,0,pos
3289,odeio cliente,1115107673844932609,um mix de academia e ifood todos os dias depois tá aí super flácido!,2022-04-13 22:42:17+00:00,0,0,0,0,pos
3291,Felipe Stumpf,44968329,@pesoares @ifood é o pior app pra se trabalhar isso que aconteceu,2022-04-13 22:41:34+00:00,0,0,0,0,pos
3292,MonAlicia,55615106,no domingo pedi um @mcdonalds_br no @ifood e o pedido veio super errado tentei entrar em contato tanto com o restaurante quanto com o ifood e ambos ignoraram complicado esse atendimento ao cliente,2022-04-13 22:41:34+00:00,0,1,0,0,pos
3295,Diana Rocco Albernaz,857991630355300355,terceiro dia seguido que o @ifood ta lento p kct,2022-04-13 22:41:08+00:00,0,0,0,0,pos
3298,Felipe Mendes,185730777,cupom de desconto 💰🛒 amazon https t co sk ek mxr ifood x md ul r riachuelo rchlo afl hering https t co nv dl o renner https t co mx pvdwvkd lojas americanas https t co qsiwkmi v cea código de consultora ohmyshop amaro camilacamargos,2022-04-13 22:39:34+00:00,0,0,0,0,pos
3299,MARIA,3881511767,@ifood @mimserjana so fazem sorteio de bilhetes que dão de compra os que você compartilha não fazem de jeito nenhum 😪😪😪,2022-04-13 22:38:36+00:00,0,0,1,0,pos
3300,ju ✨,159199961,a americanas tá entregando mais rápido que o ifood tá doidoooooo muito bom,2022-04-13 22:38:12+00:00,0,2,3,0,pos
3301,Seu Arí,4025891367,ifood salvo agr com comprei dois x bacon kk,2022-04-13 22:37:48+00:00,0,0,1,0,pos
3303,Julio Moreira,237075609,ifood é um trem tao caro desanimador,2022-04-13 22:37:32+00:00,0,0,1,0,pos
3304,Graça Galvão,1109140780508241920,@galodeluta @ifood @rodaviva @veramagalhaes eu apoio,2022-04-13 22:37:20+00:00,0,0,0,0,pos
3307,Andressa,1088243303408156673,@ifood cadê? tem criança chorando… só queria fazer a páscoa da família! 🥲 ajuda nós @ifood que o chocolate tá caro https t co vqx vnyhvt,2022-04-13 22:36:32+00:00,0,0,0,0,pos
3309,emis,1274553677920055296,desinstalando o ifood em @adrianovboas @ronaldrios @galodeluta a pizza vai continuar chegando gente sempre chegou lembra? https t co dtpjuaaaj,2022-04-13 22:36:19+00:00,0,0,3,0,pos
3311,Cristiano,780113834510000128,@ifood vocês não resolvem meu problema estou abrindo reclamação no @reclameaqui e depois vou entrar com medidas cabíveis,2022-04-13 22:35:19+00:00,0,0,0,0,pos
3315,Maria Lima,187587788,@ademaravilha @ifood patrocina a gata ela é global,2022-04-13 22:34:47+00:00,0,0,0,0,pos
3317,Baaa,1240647481551175680,eu preciso parar de escrever como eu mesma no ifood do meu pai,2022-04-13 22:34:18+00:00,0,0,0,0,pos
3318,Gabriel Ferraz,487694101,todo mundo com desejo hoje uns vinho outros sushi outros só queriam pedir algo no ifood isso é o efeito desse tempinho frio será?,2022-04-13 22:34:14+00:00,0,2,2,0,pos
3319,ؘ,1421986145072734208,@galodeluta @ifood @rodaviva @veramagalhaes @veramagalhaes chama o galo!@rodaviva,2022-04-13 22:33:56+00:00,0,0,0,0,pos
3323,preta enjoada😎🍎,1443716861594583043,@rvgrapha @ifood @redbullbr cara tava no hyper no lançamento agora até desanimei vamos sigo acreditando,2022-04-13 22:33:15+00:00,0,0,0,0,pos
3326,motoduda🦋,792180276,@_amandinha aí amiga da mto trabalho pedimos no ifood mesmo tem um pastel desse lugar q chama “linguiça de bragança” kkk,2022-04-13 22:32:15+00:00,0,0,0,0,pos
3327,giovanna,58028343,alguma menina fofinha pra mi namkra eu to yao sozinha eu fompro camiseta pulseira oago ifood uber faco pix alenas wuero ser amada https t co bssco vm c,2022-04-13 22:31:56+00:00,0,0,0,0,pos
3328,preta,1253899516643868673,"o porteiro interfonando pra perguntar se o ifood podia subir ""mas você é maior de idade pra poder autorizar? sua voz parece de criança"" https t co xef rvoocp https t co tsad w lo",2022-04-13 22:31:42+00:00,0,1,1,0,pos
3329,Lkneeo,880851206364594176,antigamente o subway era uma das opções mais baratas e hoje em dia vc vai pedir um subway no ifood é reais https t co nrd izp bw,2022-04-13 22:31:33+00:00,0,1,0,0,pos
3330,designer de milhões,110791782,@pedrobelarquino sai da cozinha e pede um ifood da mais futuro visse,2022-04-13 22:31:00+00:00,0,0,0,0,pos
3332,Eduardo Albuquerque,42302626,@oconradocesar concordo! mas depois do pedido errado no @ifood pela @ragazzo e do descaso e péssimo atendimento de ambos inclusive ainda estou aguardando o contato acho que nunca mais compro coxinha por app na vida,2022-04-13 22:30:55+00:00,0,0,1,0,pos
3334,Essa Nay ,986657424202502144,"@samarahelou que relacionamento tóxico é esse com o ifood? ""vai ficar só na cenourinha?"" que absurdo! hahahaha",2022-04-13 22:29:52+00:00,0,0,0,0,pos
3338,Ashiok,3202416706,@_rgabriela__ devem ter a bandeja de amiga tenta no ifood confio em você✊🏻,2022-04-13 22:28:18+00:00,0,0,0,0,pos
3341,maria,1157849836626030592,rt @paulomanzini_ porra doido que meu fogão chega logo não aguento mais viver de ifood,2022-04-13 22:27:22+00:00,1,0,0,0,pos
3343,andré,293026526,acabei de ver que tenho cupom de no ifood que ódio tá me atentando a sair da dieta,2022-04-13 22:26:34+00:00,0,0,0,0,pos
3347,tá frio por dentro,1018192818064502784,estado de saúde pedindo ifood pra me obrigar a descer até a portaria e pegar o ifood a encomenda que chegou,2022-04-13 22:25:29+00:00,0,0,3,0,pos
3351,insidetricky,1239882943478317058,craque é andreas ifood leo pereba gustavo ruim https t co jxclxl oz,2022-04-13 22:24:10+00:00,0,0,0,0,pos
3352,Gibaon,44511989,@carolbmartini @meninodaltonico acredito que é assim que somam as viagens de uber &amp; os pedidos no ifood também,2022-04-13 22:24:09+00:00,0,0,0,0,pos
3354,Bruno Albuquerque - PSOL 🤜☀️🤛,227123723,@renanbrg @ifood sim @ifood te abicora mana que ninguém aqui é tuas pariceira não,2022-04-13 22:23:43+00:00,0,0,0,0,pos
3357,paulo manzini,615588695,tudo isso pra dizer se fode ifood nunca mais*!!!!!!! *ate cair meu vr,2022-04-13 22:22:44+00:00,0,0,1,0,pos
3359,luska gostoso assintomático,4518495539,duas coisas que me irritam muito ficar com fome e esperar agora imagina o pedido do ifood atrasado como eu tô feliz,2022-04-13 22:22:18+00:00,0,10,58,0,pos
3360,Tortuguita ou Barbarita?,1184305423740014592,porra doido que meu fogão chega logo não aguento mais viver de ifood,2022-04-13 22:21:38+00:00,1,1,0,0,pos
3362,F 🤯 K,851931240739594241,alouu @ifood me dá um help aqui toda vez que entro para comprar uns cupomzin fica aparecendo isso para mim já faz mais de um mês me socorre https t co opxwtjbxur,2022-04-13 22:21:37+00:00,0,0,0,0,pos
3363,Oscar D’Agostini Junior 🇧🇷🇨🇦,1453811970856062982,motoboy do ifood elogiou meu perfume ontem o crush também passarei a usá lo todos os dias e é isso 😍,2022-04-13 22:21:28+00:00,0,0,0,0,pos
3365,pires,1242575708007936005,sai da academia e já abre o ifood https t co paidfiyqx,2022-04-13 22:20:44+00:00,0,0,1,0,pos
3366,Forno de Ouro,39397485,yago cusao mane bloquio minha conta do ifood 😩,2022-04-13 22:20:37+00:00,0,0,0,0,pos
3367,Let,852925766,@silva_danielsc @jramossx @tonsdemim @euclides_crf sim foi somente oque disse … e tomara que ifood meta um processo no estado,2022-04-13 22:20:20+00:00,0,1,0,0,pos
3369,Nana modas!💜,1258136550895955973,@p_asouz confiável igual o vitor do ifood,2022-04-13 22:19:24+00:00,0,0,1,0,pos
3370,fleabag,65200329,aguardamos você !! rua josé de alencar praia grande sp peça #delivery pelo #whatsapp pelo #telefone pelo #ifood horário ⏰ terça a sexta das h às h ⏰ sáb dom e feriados h às h #pizzaria #praiagrande #restaurante https t co rb n f tbl,2022-04-13 22:19:13+00:00,0,0,0,0,pos
3374,нσввiτ ᶜʳᶠ,175256884,@siprattes o meu se chama ifood,2022-04-13 22:15:30+00:00,0,1,1,0,pos
3375,clara🫀,925406846378303488,@its_bleuris o ifood eu nao sei mas o filminho 😭😭,2022-04-13 22:15:10+00:00,0,1,0,0,pos
3378,Kissia 🏳️‍🌈 Who I am is where I stand,321109189,no outro dia encontrei seda sendo vendida no ifood 🤷🏻‍♀️ https t co bhbomddl,2022-04-13 22:14:15+00:00,0,0,0,0,pos
3380,BIGGlanches,1491598071712657409,combo duplo cheddar com adicional de carne de picanha 🤤 instagram 📲 https t co ar az gjyw… whatsapp 📲 https t co xz heclcjz também pelo app ifood lanchonete padre miguel rua arari horário de funcionamento h às h entregamos! ❤️ https t co ahx gonb n,2022-04-13 22:13:45+00:00,5,0,24,2,pos
3381,Mariana,2528113748,@renanbrg @ifood ele tem pressão baixa @ifood!,2022-04-13 22:13:27+00:00,0,0,0,0,pos
3386,gabriela mas pode me chamar de gabi,1353487123194765312,alguém me indica um lugar que vende lanche gostoso de bom no ifood pfvv,2022-04-13 22:11:51+00:00,0,3,0,0,pos
3387,joão,881955978178068482,em sp tava olhando o ifood e simplesmente reais um de cm https t co hw r o tmx,2022-04-13 22:11:42+00:00,0,0,0,0,pos
3388,Gibaon,44511989,@renanbrg @ifood espía @ifood mana o maninho tá brocado deixe de fuleragi e da uma ajudinha pra ele já por favortes,2022-04-13 22:11:18+00:00,0,0,2,0,pos
3390,Baby witch 💜,1227238202794074112,@ifood realizou meu sonho nunca fui triste!!!,2022-04-13 22:10:41+00:00,0,0,0,0,pos
3392,Cupom de desconto 2022,1504616031058284554,cupom de desconto ifood – use o código kyfrym vts e ganhe r em seu º pedido em supermercados e restaurantes https t co hzeewqoi,2022-04-13 22:10:09+00:00,0,0,0,0,pos
3393,#bolhadev,1421815220213796884,rt @veiga_ tem dev cansado no ifood hoje @devscansados https t co xonacvv im,2022-04-13 22:10:02+00:00,1,0,0,0,pos
3394,man gay sex BR,1176545230277021697,@renanbrg @ifood ow @ifood ajuda aí meu amigo tá com fome!,2022-04-13 22:09:54+00:00,0,1,1,0,pos
3395,Felipe,3096955714,rt @sokkabh quem aí gosta de um ifoda? digo ifood 🔥🔥🔥 https t co ga vmhswgk,2022-04-13 22:08:51+00:00,4,0,0,0,pos
3397,Márcia R,1240015865036378113,percebi que minha vida voltou ao normal ifood na janta e ifood no almoço sem falta misericórdia,2022-04-13 22:08:36+00:00,0,2,2,0,pos
3398,Diego Pereira | Andre Matos VIVE!,270621327,@mizaelizidoro @ifood muita violência,2022-04-13 22:08:31+00:00,0,0,1,0,pos
3399,Carolina Ramos,114226506,@galodeluta @ifood @rodaviva @veramagalhaes vamos prestar serviço afinal concessão pública pra tv é pra isso mesmo! #galodelutanorodaviva #galodeluta sim,2022-04-13 22:08:28+00:00,0,0,0,0,pos
3403,Dhú,1352043017314717701,tem dev cansado no ifood hoje @devscansados https t co xonacvv im,2022-04-13 22:07:36+00:00,1,0,5,0,pos
3404,Nath,4858832638,@llipehreis quer um ifood pra ficar feliz,2022-04-13 22:06:54+00:00,0,1,0,0,pos
3405,Mr. Jones,1213849943217070080,será que peço um açaí pelo ifood?,2022-04-13 22:06:42+00:00,0,0,0,0,pos
3406,Rogério Ribeiro,1202000868968685569,@galodeluta @ifood @rodaviva @veramagalhaes apoiadíssimo!!!! #galonorodaviva #galonorodavivasim bora receber o mano @rodaviva!,2022-04-13 22:06:16+00:00,0,0,0,0,pos
3407,Josú Almeida 🇮🇹,1969329308,thomas shelby é o meu nome na minha conta do ifood pedi um lanche hoje e quando abri a sacola kkkkkkkkkkkkkjjj https t co kolyype ry,2022-04-13 22:06:06+00:00,1,0,3,0,pos
3409,Glaucia Torres,1397956976647315458,comprei um cachorro quente por real no ifood kkkkk,2022-04-13 22:05:28+00:00,0,1,0,0,pos
3410,Lucas Ribeiro,52736529,eu disse q tava com vontade de chocolate e a @alaubr_ me mandou ifood 😭😭😭😭😭😭 eu te amo 😭😍😍😍😍😍😍😍😍,2022-04-13 22:05:21+00:00,0,1,2,0,pos
3412,natzinha,2845950123,estamos fazendo um detox de ifood aqui em casa e na moral esse aplicativo faz a gente se distanciar demais da cozinha! além de toda a questão trabalhista o problema é gastronômico e nutricional também vídeo da delícia que acabei de fazer só pra ilustrar 👇 https t co pyrwkmv tr,2022-04-13 22:04:34+00:00,0,1,5,0,pos
3414,ultra 🐺,1146248648197660674,só hj ja abri o ifood vezes,2022-04-13 22:03:34+00:00,0,0,1,0,pos
3415,y ҂,1408912187133935617,me segurando pra não pedir um ifood que ódio,2022-04-13 22:03:07+00:00,0,0,0,0,pos
3416,B02 ⚽🚀,1052030516638220288,esse é o ruim de viver de ifood … tem muitas opções https t co gkhrkqxoxb,2022-04-13 22:02:51+00:00,0,0,0,0,pos
3417,MARIA BRANCO,56432588,ai fode né ifood,2022-04-13 22:02:02+00:00,0,0,0,0,pos
3420,𝓐,3063710733,@badboicomuna @ronaldrios sai daí ifood,2022-04-13 22:01:21+00:00,0,0,0,0,pos
3422,Aventureira,285370408,ei @ifood exige que todos os pedidos seja rastreável por favor! 🥹,2022-04-13 22:00:23+00:00,0,0,0,0,pos
3424,Meno Alkaida 🤴,761773059497947136,falsa vai comer algo do ifood sem mim https t co qtprwpgcsb,2022-04-13 21:59:07+00:00,0,2,2,0,pos
3427,🦊✨ AGENDA ABERTA/COMISSIONS OPEN ✨🦊,70444536,vim de bonsucesso igual entregadores do ifood kkkkkkk,2022-04-13 21:57:00+00:00,0,0,0,0,pos
3428,Gabriel Perrone,1504856785756344320,@noahsmoss também quero manda um ifood,2022-04-13 21:55:42+00:00,0,1,0,0,pos
3433,ؘ ㅤㅤ ㅤ ㅤ ㅤ ㅤㅤㅤ ㅤ,2871299549,@ifood seria legal por email tbem!,2022-04-13 21:52:00+00:00,0,0,0,0,pos
3434,Ahsoka,1430568183690403853,e ae ifood quando vai ser minha vez de ganhar? https t co mblnz wtb,2022-04-13 21:51:22+00:00,0,0,0,0,pos
3435,SexyBoy,2799818002,@luanabruzzi lá não mas em outros as vezes ifood entrega aí,2022-04-13 21:50:49+00:00,0,0,0,0,pos
3439,lav,1340663954603962371,engraçado q toda vez q me dá fome eu abro o grindr ao invés do ifood e dá na mesma 😹😹😹😹😹,2022-04-13 21:49:53+00:00,0,1,2,0,pos
3443,Vinicius Duperron,354904385,@ifood sim mas vc bem que podia me mimar as vezes com uns cuponzinhos de doce,2022-04-13 21:48:47+00:00,0,1,0,0,pos
3444,duda,243937524,é só meu ifood a tá bugado?,2022-04-13 21:47:44+00:00,0,0,1,0,pos
3446,Ridelson Cavalcanti,2184506605,@galodeluta @ifood @rodaviva @veramagalhaes mano até que enfim te achei procurei tanto,2022-04-13 21:46:59+00:00,0,0,0,0,pos
3447,unlimited love⚡⊬,1196807070324015104,aposentei a cozinheira que existe em mim e vou pedir ifood,2022-04-13 21:46:38+00:00,0,0,0,0,pos
3450,antonio,1491923968982401025,ganhei saldo da empresa p usar no ifood até julho amo,2022-04-13 21:46:04+00:00,0,1,1,0,pos
3453,Veronica Morais 🇧🇷 🏴😷 VACINAS SALVAM VIDAS!,1259607297770356736,@anabiarsrs tem gente que acha que namoro é um uber ou ifood tudo fácil isso vai além! sorte a minha encontrar uma mulher que divide isso comigo!,2022-04-13 21:45:10+00:00,0,0,1,0,pos
3454,P4U10 ♣️,40783313,@jonathaspimenta aqui é o braia do ifood,2022-04-13 21:44:46+00:00,0,0,0,0,pos
3455,b+r,434636471,nenhuma loja on line entrega nesse lugar n tem rappi e ifood só tem uma loja da kopenhagen sos,2022-04-13 21:44:35+00:00,0,1,0,0,pos
3456,Janaina M.,71847342,tô abraçado na minha bag do ifood pq preciso abraçar algo pra não chorar,2022-04-13 21:42:57+00:00,0,0,0,0,pos
3457,"Yuri, Deathbed Companion",738085274018848768,acho que o sonho da minha vida adulta é ganhar esse um ano de ifood grátis,2022-04-13 21:42:54+00:00,0,1,2,0,pos
3459,urbano LULA2022,1149726092506402817,algm pede ifood p mim eh mt serio,2022-04-13 21:41:52+00:00,0,0,0,0,pos
3460,DEBY MACHADO🇪🇪,1671772482,pedir ifood e começar um toró em seguida é pra pesar a consciência,2022-04-13 21:41:46+00:00,0,0,0,0,pos
3462,Julia Godinho,996042047030222849,meu sonho de princesa é ganhar essa promoção de um ano de @ifood de graça anodeifoodgratis,2022-04-13 21:40:07+00:00,0,1,0,0,pos
3463,Camarote da República ,1383891189418528768,rt @tonsdemim decisões como essa do ifood proferida pela juíza do trt pautam se no conceito de subordinação estrutural que é aquela q…,2022-04-13 21:36:04+00:00,1,0,0,0,pos
3465,Érico Fabres,104457632,@aliciapnmuniz @zedelivery ifood desconto de reais pra supermercado tb rs,2022-04-13 21:35:05+00:00,0,0,1,0,pos
3466,Raquel Dos Santos,1438222037718380544,@razorel_ @ifood pois é kkk fiquei preocupada agora com meu cell no silencioso desde que comprei🤣🤣🤣🤣 usa o email mds,2022-04-13 21:35:01+00:00,0,0,1,0,pos
3467,Elementary UX-9,1324415328336646147,decisões como essa do ifood proferida pela juíza do trt pautam se no conceito de subordinação estrutural que é aquela que se manifesta pela inserção do trabalhador na dinâmica do tomador de seus serviços pouco importando se receba ou não suas ordens diretas,2022-04-13 21:34:52+00:00,1,1,37,0,pos
3469,alexandre gobbis,1175390274,cpi dos aplicativos faz diligências na sede do ifood em osasco e na capital câmara municipal de são paulo https t co qjlj zbjx,2022-04-13 21:34:35+00:00,0,0,0,0,pos
3473,giovanna,786638423281004544,vamos ver despretensiosamente se tem alguma promoção no ifood,2022-04-13 21:32:13+00:00,0,0,1,0,pos
3474,Rafael,49727601,@ifood ué? é por ligação? e se a pessoa n atender?,2022-04-13 21:31:35+00:00,0,2,3,0,pos
3475,Nick,1298988626563362820,@ifood para que eu me iludo fácil ifood 😂❤️,2022-04-13 21:31:27+00:00,0,0,0,0,pos
3476,Edu Trevisan ♥️🖤🇧🇷🇺🇸,44410280,@valeudelivery @eduardopaes infelizmente estou preso num contrato absurdo de exclusividade com o @ifood! minha pizzaria nao tem e nem teve nenhum destaque desde o lançamento mas estou preso neste contrato… 😡 @eduardopaes,2022-04-13 21:31:14+00:00,0,0,0,0,pos
3478,yasmin,568566915,tô fazendo o máximo pra ser demitida literalmente fazendo td errado hoje logo no pc pra trabalhar e me deparo com um e mail parabenizando pelo meu desempenho com um cupom de conto no ifood,2022-04-13 21:29:49+00:00,0,1,1,0,pos
3479,Thiago honorato,898139228315496449,@techlys modelo de negócio não consolidado n necessariamente precisa ser uma inovação ex se for abrir uma academia vc entra no site do sebrae e lá tem uma cartilha de tudo q é preciso desde investimento inicial a projeção de custos e ganhos já para criar um ifood n tem,2022-04-13 21:29:36+00:00,0,0,0,0,pos
3480,iFood,292383655,quem aí também quer receber uma ligação premiada? vai lá no app https t co n ir f qr fazer um pedido e acumular bilhetes da sorte pra concorrer anodeifoodgrátis! a dica foi dada a promo prorrogou e você ainda tem um mês inteirinho pra ganhar! ✨ https t co g aupbcqr,2022-04-13 21:29:34+00:00,0,24,14,1,pos
3481,botafogo 🥋🏅,955249062437154816,era só uma mãe de filho solteira pra min presentear com esses ovos de chocolate paulado in ifood 🤣🤣🤣🤣🤣,2022-04-13 21:29:30+00:00,0,1,1,0,pos
3482,vit,1395193238408081410,nossa pedi um ifood que vai chegar só amanhã eu acho jesus,2022-04-13 21:29:22+00:00,0,0,1,0,pos
3484,lucas ⛓,1160797003934253056,não deu p fzr as pizzas amigo mas vc pode pedir no ifood se vc quiser,2022-04-13 21:28:15+00:00,0,0,0,0,pos
3485,Fabi ♡,222071305,to pensando em comprar pra mim mesma no ifood,2022-04-13 21:26:23+00:00,0,0,0,0,pos
3486,El Moda,317268443,@galodeluta @ifood @rodaviva @veramagalhaes será que a vera magalhães vai te achar enxadrista suficiente pra ganhar a atenção dela? ela me bloqueou então chamar a atenção dela não é tão difícil hahahah,2022-04-13 21:25:37+00:00,0,0,0,0,pos
3488,pedromidato 🌊,138231528,pedi um açaí no ifood h foi chegar agora,2022-04-13 21:25:03+00:00,0,0,0,0,pos
3489,Francisco Gabriel,94993391,@rvgrapha @ifood @redbullbr so vamo raphao esse ano meu time vai chamar patovingador luva de pedreiro receba tire todos os lags gaioleiros e jogadores safados do nosso caminho si em nome do pai do filho e do espírito santo amém também não vou dormir hoje aguardar até da matina 😛🔝,2022-04-13 21:24:52+00:00,0,0,1,0,pos
3492,DAPENHA,198227223,acabei de receber um livro de receitas e um guia culinário do @ifood 🍲,2022-04-13 21:21:21+00:00,0,0,1,0,pos
3496,𝔪𝔦𝔦𝔥 🦋,1320635298846486528,pqp fucking para um estorno do ifood,2022-04-13 21:19:04+00:00,0,0,0,0,pos
3499,JC🥋🇮🇳,872226691313274880,assim vcs vão falir o ifood 🤦‍♂️🤦‍♂️ https t co v hacsxiqz,2022-04-13 21:16:46+00:00,0,1,1,0,pos
3505,Felipe Pompêo,25510786,bk e mc tão muito caros no ifood pqp,2022-04-13 21:13:52+00:00,0,1,2,0,pos
